I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.090257,0.108309,0.045129,-0.072206,0.027077,0.063180,-0.027077,0.036103,0.072206,0.099283,0.090257,0.054154
0.091428,0.109714,0.045714,-0.073143,0.027428,0.064000,-0.027428,0.036571,0.073143,0.100571,0.091428,0.054857
0.082955,0.099546,0.041478,-0.066364,0.024887,0.058069,-0.024887,0.033182,0.066364,0.091251,0.082955,0.049773
0.069714,0.083657,0.034857,-0.055771,0.020914,0.048800,-0.020914,0.027886,0.055771,0.076686,0.069714,0.041829
0.043976,0.052771,0.021988,-0.035181,0.013193,0.030783,-0.013193,0.017590,0.035181,0.048373,0.043976,0.026385
0.028183,0.033819,0.014091,-0.022546,0.008455,0.019728,-0.008455,0.011273,0.022546,0.031001,0.028183,0.016910
0.030539,0.036646,0.015269,-0.024431,0.009162,0.021377,-0.009162,0.012215,0.024431,0.033593,0.030539,0.018323
0.058945,0.070733,0.029472,-0.047156,0.017683,0.041261,-0.017683,0.023578,0.047156,0.064839,0.058945,0.035367
-0.048846,-0.058615,-0.024423,0.039077,-0.014654,-0.034192,0.014654,-0.019538,-0.039077,-0.053730,-0.048846,-0.029307
-0.033819,-0.040583,-0.016909,0.027055,-0.010146,-0.023673,0.010146,-0.013528,-0.027055,-0.037201,-0.033819,-0.020291
-0.041831,-0.050197,-0.020915,0.033465,-0.012549,-0.029282,0.012549,-0.016732,-0.033465,-0.046014,-0.041831,-0.025098
-0.018125,-0.021750,-0.009063,0.014500,-0.005438,-0.012688,0.005438,-0.007250,-0.014500,-0.019938,-0.018125,-0.010875
-0.051513,-0.061816,-0.025756,0.041210,-0.015454,-0.036059,0.015454,-0.020605,-0.041210,-0.056664,-0.051513,-0.030908
0.014946,0.017936,0.007473,-0.011957,0.004484,0.010462,-0.004484,0.005979,0.011957,0.016441,0.014946,0.008968
-0.002856,-0.003427,-0.001428,0.002285,-0.000857,-0.001999,0.000857,-0.001142,-0.002285,-0.003142,-0.002856,-0.001714
-0.020704,-0.024844,-0.010352,0.016563,-0.006211,-0.014493,0.006211,-0.008281,-0.016563,-0.022774,-0.020704,-0.012422
-0.045632,-0.054759,-0.022816,0.036506,-0.013690,-0.031943,0.013690,-0.018253,-0.036506,-0.050196,-0.045632,-0.027379
-0.037715,-0.045257,-0.018857,0.030172,-0.011314,-0.026400,0.011314,-0.015086,-0.030172,-0.041486,-0.037715,-0.022629
-0.057728,-0.069274,-0.028864,0.046183,-0.017319,-0.040410,0.017319,-0.023091,-0.046183,-0.063501,-0.057728,-0.034637
-0.073062,-0.087675,-0.036531,0.058450,-0.021919,-0.051144,0.021919,-0.029225,-0.058450,-0.080369,-0.073062,-0.043837
-0.118452,-0.142143,-0.059226,0.094762,-0.035536,-0.082917,0.035536,-0.047381,-0.094762,-0.130298,-0.118452,-0.071071
-0.079899,-0.095879,-0.039950,0.063919,-0.023970,-0.055929,0.023970,-0.031960,-0.063919,-0.087889,-0.079899,-0.047939
-0.133832,-0.160599,-0.066916,0.107066,-0.040150,-0.093682,0.040150,-0.053533,-0.107066,-0.147215,-0.133832,-0.080299
-0.031190,-0.037428,-0.015595,0.024952,-0.009357,-0.021833,0.009357,-0.012476,-0.024952,-0.034309,-0.031190,-0.018714
-0.127721,-0.153265,-0.063860,0.102177,-0.038316,-0.089405,0.038316,-0.051088,-0.102177,-0.140493,-0.127721,-0.076633
0.001100,0.001320,0.000550,-0.000880,0.000330,0.000770,-0.000330,0.000440,0.000880,0.001210,0.001100,0.000660
0.080779,0.096935,0.040390,-0.064623,0.024234,0.056546,-0.024234,0.032312,0.064623,0.088857,0.080779,0.048468
0.314462,0.377355,0.157231,-0.251570,0.094339,0.220124,-0.094339,0.125785,0.251570,0.345909,0.314462,0.188677
0.518000,0.621600,0.259000,-0.414400,0.155400,0.362600,-0.155400,0.207200,0.414400,0.569800,0.518000,0.310800
0.965884,1.159060,0.482942,-0.772707,0.289765,0.676118,-0.289765,0.386353,0.772707,1.062472,0.965884,0.579530
1.207516,1.449019,0.603758,-0.966013,0.362255,0.845261,-0.362255,0.483006,0.966013,1.328268,1.207516,0.724510
1.531179,1.837415,0.765590,-1.224943,0.459354,1.071825,-0.459354,0.612472,1.224943,1.684297,1.531179,0.918707
1.483885,1.780663,0.741943,-1.187108,0.445166,1.038720,-0.445166,0.593554,1.187108,1.632274,1.483885,0.890331
1.255300,1.506360,0.627650,-1.004240,0.376590,0.878710,-0.376590,0.502120,1.004240,1.380830,1.255300,0.753180
0.925830,1.110996,0.462915,-0.740664,0.277749,0.648081,-0.277749,0.370332,0.740664,1.018413,0.925830,0.555498
0.632178,0.758613,0.316089,-0.505742,0.189653,0.442524,-0.189653,0.252871,0.505742,0.695395,0.632178,0.379307
0.326012,0.391214,0.163006,-0.260810,0.097804,0.228208,-0.097804,0.130405,0.260810,0.358613,0.326012,0.195607
0.065938,0.079125,0.032969,-0.052750,0.019781,0.046156,-0.019781,0.026375,0.052750,0.072532,0.065938,0.039563
0.080883,0.097060,0.040442,-0.064707,0.024265,0.056618,-0.024265,0.032353,0.064707,0.088972,0.080883,0.048530
0.006613,0.007936,0.003307,-0.005291,0.001984,0.004629,-0.001984,0.002645,0.005291,0.007275,0.006613,0.003968
-0.081537,-0.097844,-0.040768,0.065229,-0.024461,-0.057076,0.024461,-0.032615,-0.065229,-0.089690,-0.081537,-0.048922
-0.048446,-0.058136,-0.024223,0.038757,-0.014534,-0.033912,0.014534,-0.019379,-0.038757,-0.053291,-0.048446,-0.029068
-0.158792,-0.190550,-0.079396,0.127034,-0.047638,-0.111154,0.047638,-0.063517,-0.127034,-0.174671,-0.158792,-0.095275
-0.178593,-0.214312,-0.089297,0.142874,-0.053578,-0.125015,0.053578,-0.071437,-0.142874,-0.196452,-0.178593,-0.107156
-0.237505,-0.285006,-0.118752,0.190004,-0.071251,-0.166253,0.071251,-0.095002,-0.190004,-0.261255,-0.237505,-0.142503
-0.307028,-0.368433,-0.153514,0.245622,-0.092108,-0.214919,0.092108,-0.122811,-0.245622,-0.337730,-0.307028,-0.184217
-0.280048,-0.336058,-0.140024,0.224039,-0.084015,-0.196034,0.084015,-0.112019,-0.224039,-0.308053,-0.280048,-0.168029
-0.306778,-0.368133,-0.153389,0.245422,-0.092033,-0.214744,0.092033,-0.122711,-0.245422,-0.337456,-0.306778,-0.184067
-0.219688,-0.263626,-0.109844,0.175750,-0.065906,-0.153782,0.065906,-0.087875,-0.175750,-0.241657,-0.219688,-0.131813
-0.179347,-0.215216,-0.089673,0.143477,-0.053804,-0.125543,0.053804,-0.071739,-0.143477,-0.197281,-0.179347,-0.107608
-0.109717,-0.131661,-0.054859,0.087774,-0.032915,-0.076802,0.032915,-0.043887,-0.087774,-0.120689,-0.109717,-0.065830
-0.001315,-0.001578,-0.000658,0.001052,-0.000395,-0.000921,0.000395,-0.000526,-0.001052,-0.001447,-0.001315,-0.000789
-0.026135,-0.031362,-0.013068,0.020908,-0.007841,-0.018295,0.007841,-0.010454,-0.020908,-0.028749,-0.026135,-0.015681
-0.045561,-0.054674,-0.022781,0.036449,-0.013668,-0.031893,0.013668,-0.018225,-0.036449,-0.050118,-0.045561,-0.027337
-0.008365,-0.010038,-0.004183,0.006692,-0.002510,-0.005856,0.002510,-0.003346,-0.006692,-0.009202,-0.008365,-0.005019
-0.024416,-0.029299,-0.012208,0.019533,-0.007325,-0.017091,0.007325,-0.009766,-0.019533,-0.026858,-0.024416,-0.014650
0.000882,0.001058,0.000441,-0.000706,0.000265,0.000617,-0.000265,0.000353,0.000706,0.000970,0.000882,0.000529
0.005585,0.006702,0.002792,-0.004468,0.001675,0.003909,-0.001675,0.002234,0.004468,0.006143,0.005585,0.003351
0.003702,0.004442,0.001851,-0.002962,0.001111,0.002591,-0.001111,0.001481,0.002962,0.004072,0.003702,0.002221
0.004101,0.004922,0.002051,-0.003281,0.001230,0.002871,-0.001230,0.001641,0.003281,0.004512,0.004101,0.002461
-0.014215,-0.017058,-0.007107,0.011372,-0.004264,-0.009950,0.004264,-0.005686,-0.011372,-0.015636,-0.014215,-0.008529
0.016271,0.019525,0.008135,-0.013017,0.004881,0.011390,-0.004881,0.006508,0.013017,0.017898,0.016271,0.009763
0.035373,0.042448,0.017687,-0.028299,0.010612,0.024761,-0.010612,0.014149,0.028299,0.038910,0.035373,0.021224
-0.013882,-0.016658,-0.006941,0.011106,-0.004165,-0.009717,0.004165,-0.005553,-0.011106,-0.015270,-0.013882,-0.008329
0.004325,0.005190,0.002162,-0.003460,0.001297,0.003027,-0.001297,0.001730,0.003460,0.004757,0.004325,0.002595
0.009558,0.011470,0.004779,-0.007647,0.002868,0.006691,-0.002868,0.003823,0.007647,0.010514,0.009558,0.005735
0.047379,0.056855,0.023690,-0.037903,0.014214,0.033166,-0.014214,0.018952,0.037903,0.052117,0.047379,0.028428
0.044602,0.053523,0.022301,-0.035682,0.013381,0.031222,-0.013381,0.017841,0.035682,0.049063,0.044602,0.026761
-0.006738,-0.008086,-0.003369,0.005391,-0.002021,-0.004717,0.002021,-0.002695,-0.005391,-0.007412,-0.006738,-0.004043
0.020820,0.024984,0.010410,-0.016656,0.006246,0.014574,-0.006246,0.008328,0.016656,0.022902,0.020820,0.012492
-0.022079,-0.026495,-0.011040,0.017663,-0.006624,-0.015455,0.006624,-0.008832,-0.017663,-0.024287,-0.022079,-0.013247
-0.001476,-0.001771,-0.000738,0.001180,-0.000443,-0.001033,0.000443,-0.000590,-0.001180,-0.001623,-0.001476,-0.000885
0.033394,0.040073,0.016697,-0.026715,0.010018,0.023376,-0.010018,0.013358,0.026715,0.036733,0.033394,0.020036
0.058038,0.069645,0.029019,-0.046430,0.017411,0.040626,-0.017411,0.023215,0.046430,0.063842,0.058038,0.034823
0.074733,0.089679,0.037366,-0.059786,0.022420,0.052313,-0.022420,0.029893,0.059786,0.082206,0.074733,0.044840
0.044508,0.053410,0.022254,-0.035606,0.013352,0.031156,-0.013352,0.017803,0.035606,0.048959,0.044508,0.026705
0.021730,0.026076,0.010865,-0.017384,0.006519,0.015211,-0.006519,0.008692,0.017384,0.023903,0.021730,0.013038
0.083427,0.100113,0.041714,-0.066742,0.025028,0.058399,-0.025028,0.033371,0.066742,0.091770,0.083427,0.050056
0.076183,0.091420,0.038092,-0.060947,0.022855,0.053328,-0.022855,0.030473,0.060947,0.083802,0.076183,0.045710
0.104507,0.125409,0.052254,-0.083606,0.031352,0.073155,-0.031352,0.041803,0.083606,0.114958,0.104507,0.062704
0.107447,0.128936,0.053724,-0.085958,0.032234,0.075213,-0.032234,0.042979,0.085958,0.118192,0.107447,0.064468
0.135265,0.162318,0.067632,-0.108212,0.040579,0.094685,-0.040579,0.054106,0.108212,0.148791,0.135265,0.081159
0.144705,0.173646,0.072353,-0.115764,0.043412,0.101294,-0.043412,0.057882,0.115764,0.159176,0.144705,0.086823
0.161580,0.193897,0.080790,-0.129264,0.048474,0.113106,-0.048474,0.064632,0.129264,0.177739,0.161580,0.096948
0.133429,0.160114,0.066714,-0.106743,0.040029,0.093400,-0.040029,0.053371,0.106743,0.146772,0.133429,0.080057
0.187506,0.225007,0.093753,-0.150005,0.056252,0.131254,-0.056252,0.075002,0.150005,0.206257,0.187506,0.112504
0.152273,0.182728,0.076137,-0.121819,0.045682,0.106591,-0.045682,0.060909,0.121819,0.167501,0.152273,0.091364
0.178704,0.214445,0.089352,-0.142964,0.053611,0.125093,-0.053611,0.071482,0.142964,0.196575,0.178704,0.107223
0.239631,0.287557,0.119815,-0.191704,0.071889,0.167741,-0.071889,0.095852,0.191704,0.263594,0.239631,0.143778
0.200854,0.241024,0.100427,-0.160683,0.060256,0.140598,-0.060256,0.080341,0.160683,0.220939,0.200854,0.120512
0.160026,0.192032,0.080013,-0.128021,0.048008,0.112018,-0.048008,0.064011,0.128021,0.176029,0.160026,0.096016
0.242985,0.291582,0.121493,-0.194388,0.072896,0.170090,-0.072896,0.097194,0.194388,0.267284,0.242985,0.145791
0.229857,0.275828,0.114928,-0.183885,0.068957,0.160900,-0.068957,0.091943,0.183885,0.252842,0.229857,0.137914
0.233929,0.280715,0.116965,-0.187143,0.070179,0.163750,-0.070179,0.093572,0.187143,0.257322,0.233929,0.140358
0.203779,0.244535,0.101890,-0.163023,0.061134,0.142645,-0.061134,0.081512,0.163023,0.224157,0.203779,0.122268
0.204727,0.245672,0.102363,-0.163781,0.061418,0.143309,-0.061418,0.081891,0.163781,0.225200,0.204727,0.122836
0.182294,0.218753,0.091147,-0.145835,0.054688,0.127606,-0.054688,0.072918,0.145835,0.200524,0.182294,0.109377
0.161811,0.194174,0.080906,-0.129449,0.048543,0.113268,-0.048543,0.064725,0.129449,0.177993,0.161811,0.097087
0.221025,0.265230,0.110513,-0.176820,0.066308,0.154718,-0.066308,0.088410,0.176820,0.243128,0.221025,0.132615
0.155428,0.186514,0.077714,-0.124343,0.046628,0.108800,-0.046628,0.062171,0.124343,0.170971,0.155428,0.093257
0.142750,0.171299,0.071375,-0.114200,0.042825,0.099925,-0.042825,0.057100,0.114200,0.157024,0.142750,0.085650
0.134249,0.161099,0.067125,-0.107399,0.040275,0.093975,-0.040275,0.053700,0.107399,0.147674,0.134249,0.080550
0.193913,0.232696,0.096957,-0.155131,0.058174,0.135739,-0.058174,0.077565,0.155131,0.213304,0.193913,0.116348
0.155450,0.186540,0.077725,-0.124360,0.046635,0.108815,-0.046635,0.062180,0.124360,0.170995,0.155450,0.093270
0.110220,0.132264,0.055110,-0.088176,0.033066,0.077154,-0.033066,0.044088,0.088176,0.121242,0.110220,0.066132
0.113666,0.136399,0.056833,-0.090933,0.034100,0.079566,-0.034100,0.045466,0.090933,0.125032,0.113666,0.068200
0.126269,0.151523,0.063135,-0.101015,0.037881,0.088389,-0.037881,0.050508,0.101015,0.138896,0.126269,0.075762
0.135812,0.162975,0.067906,-0.108650,0.040744,0.095069,-0.040744,0.054325,0.108650,0.149393,0.135812,0.081487
0.062508,0.075009,0.031254,-0.050006,0.018752,0.043755,-0.018752,0.025003,0.050006,0.068758,0.062508,0.037505
0.142205,0.170645,0.071102,-0.113764,0.042661,0.099543,-0.042661,0.056882,0.113764,0.156425,0.142205,0.085323
0.115458,0.138550,0.057729,-0.092366,0.034637,0.080821,-0.034637,0.046183,0.092366,0.127004,0.115458,0.069275
0.110353,0.132424,0.055177,-0.088283,0.033106,0.077247,-0.033106,0.044141,0.088283,0.121389,0.110353,0.066212
0.129242,0.155091,0.064621,-0.103394,0.038773,0.090470,-0.038773,0.051697,0.103394,0.142167,0.129242,0.077545
0.174603,0.209523,0.087301,-0.139682,0.052381,0.122222,-0.052381,0.069841,0.139682,0.192063,0.174603,0.104762
0.212033,0.254440,0.106017,-0.169627,0.063610,0.148423,-0.063610,0.084813,0.169627,0.233236,0.212033,0.127220
0.169411,0.203294,0.084706,-0.135529,0.050823,0.118588,-0.050823,0.067765,0.135529,0.186352,0.169411,0.101647
0.183586,0.220303,0.091793,-0.146869,0.055076,0.128510,-0.055076,0.073434,0.146869,0.201945,0.183586,0.110152
0.139928,0.167914,0.069964,-0.111942,0.041978,0.097950,-0.041978,0.055971,0.111942,0.153921,0.139928,0.083957
0.171976,0.206372,0.085988,-0.137581,0.051593,0.120384,-0.051593,0.068791,0.137581,0.189174,0.171976,0.103186
0.170592,0.204710,0.085296,-0.136473,0.051178,0.119414,-0.051178,0.068237,0.136473,0.187651,0.170592,0.102355
0.086555,0.103866,0.043278,-0.069244,0.025967,0.060589,-0.025967,0.034622,0.069244,0.095211,0.086555,0.051933
0.098826,0.118591,0.049413,-0.079061,0.029648,0.069178,-0.029648,0.039530,0.079061,0.108709,0.098826,0.059296
0.119943,0.143932,0.059972,-0.095955,0.035983,0.083960,-0.035983,0.047977,0.095955,0.131938,0.119943,0.071966
0.025650,0.030780,0.012825,-0.020520,0.007695,0.017955,-0.007695,0.010260,0.020520,0.028215,0.025650,0.015390
0.050595,0.060714,0.025297,-0.040476,0.015178,0.035416,-0.015178,0.020238,0.040476,0.055654,0.050595,0.030357
0.065140,0.078168,0.032570,-0.052112,0.019542,0.045598,-0.019542,0.026056,0.052112,0.071654,0.065140,0.039084
-0.015981,-0.019177,-0.007991,0.012785,-0.004794,-0.011187,0.004794,-0.006392,-0.012785,-0.017579,-0.015981,-0.009589
0.012865,0.015438,0.006433,-0.010292,0.003860,0.009006,-0.003860,0.005146,0.010292,0.014152,0.012865,0.007719
0.018723,0.022467,0.009361,-0.014978,0.005617,0.013106,-0.005617,0.007489,0.014978,0.020595,0.018723,0.011234
0.038102,0.045723,0.019051,-0.030482,0.011431,0.026672,-0.011431,0.015241,0.030482,0.041913,0.038102,0.022861
-0.031025,-0.037230,-0.015512,0.024820,-0.009307,-0.021717,0.009307,-0.012410,-0.024820,-0.034127,-0.031025,-0.018615
0.037801,0.045361,0.018900,-0.030241,0.011340,0.026461,-0.011340,0.015120,0.030241,0.041581,0.037801,0.022680
0.011654,0.013985,0.005827,-0.009323,0.003496,0.008158,-0.003496,0.004662,0.009323,0.012820,0.011654,0.006993
0.036600,0.043920,0.018300,-0.029280,0.010980,0.025620,-0.010980,0.014640,0.029280,0.040260,0.036600,0.021960
0.033249,0.039899,0.016625,-0.026600,0.009975,0.023275,-0.009975,0.013300,0.026600,0.036574,0.033249,0.019950
0.004496,0.005395,0.002248,-0.003597,0.001349,0.003147,-0.001349,0.001798,0.003597,0.004946,0.004496,0.002698
0.001482,0.001779,0.000741,-0.001186,0.000445,0.001038,-0.000445,0.000593,0.001186,0.001630,0.001482,0.000889
-0.077369,-0.092843,-0.038685,0.061896,-0.023211,-0.054159,0.023211,-0.030948,-0.061896,-0.085106,-0.077369,-0.046422
-0.082924,-0.099509,-0.041462,0.066340,-0.024877,-0.058047,0.024877,-0.033170,-0.066340,-0.091217,-0.082924,-0.049755
-0.093235,-0.111882,-0.046618,0.074588,-0.027971,-0.065265,0.027971,-0.037294,-0.074588,-0.102559,-0.093235,-0.055941
-0.093411,-0.112093,-0.046705,0.074728,-0.028023,-0.065387,0.028023,-0.037364,-0.074728,-0.102752,-0.093411,-0.056046
-0.068585,-0.082302,-0.034292,0.054868,-0.020575,-0.048009,0.020575,-0.027434,-0.054868,-0.075443,-0.068585,-0.041151
-0.152881,-0.183457,-0.076440,0.122305,-0.045864,-0.107017,0.045864,-0.061152,-0.122305,-0.168169,-0.152881,-0.091729
-0.099374,-0.119249,-0.049687,0.079499,-0.029812,-0.069562,0.029812,-0.039750,-0.079499,-0.109312,-0.099374,-0.059625
-0.108310,-0.129972,-0.054155,0.086648,-0.032493,-0.075817,0.032493,-0.043324,-0.086648,-0.119141,-0.108310,-0.064986
-0.082150,-0.098580,-0.041075,0.065720,-0.024645,-0.057505,0.024645,-0.032860,-0.065720,-0.090365,-0.082150,-0.049290
0.063216,0.075860,0.031608,-0.050573,0.018965,0.044252,-0.018965,0.025287,0.050573,0.069538,0.063216,0.037930
0.119804,0.143765,0.059902,-0.095843,0.035941,0.083863,-0.035941,0.047922,0.095843,0.131784,0.119804,0.071882
0.339825,0.407789,0.169912,-0.271860,0.101947,0.237877,-0.101947,0.135930,0.271860,0.373807,0.339825,0.203895
0.598078,0.717694,0.299039,-0.478463,0.179423,0.418655,-0.179423,0.239231,0.478463,0.657886,0.598078,0.358847
0.883586,1.060304,0.441793,-0.706869,0.265076,0.618510,-0.265076,0.353435,0.706869,0.971945,0.883586,0.530152
1.198213,1.437856,0.599107,-0.958571,0.359464,0.838749,-0.359464,0.479285,0.958571,1.318035,1.198213,0.718928
1.532428,1.838913,0.766214,-1.225942,0.459728,1.072700,-0.459728,0.612971,1.225942,1.685671,1.532428,0.919457
1.458295,1.749953,0.729147,-1.166636,0.437488,1.020806,-0.437488,0.583318,1.166636,1.604124,1.458295,0.874977
1.220042,1.464050,0.610021,-0.976033,0.366012,0.854029,-0.366012,0.488017,0.976033,1.342046,1.220042,0.732025
0.933492,1.120190,0.466746,-0.746793,0.280047,0.653444,-0.280047,0.373397,0.746793,1.026841,0.933492,0.560095
0.570495,0.684594,0.285248,-0.456396,0.171149,0.399347,-0.171149,0.228198,0.456396,0.627545,0.570495,0.342297
0.279078,0.334893,0.139539,-0.223262,0.083723,0.195354,-0.083723,0.111631,0.223262,0.306985,0.279078,0.167447
0.122562,0.147074,0.061281,-0.098049,0.036768,0.085793,-0.036768,0.049025,0.098049,0.134818,0.122562,0.073537
0.049896,0.059876,0.024948,-0.039917,0.014969,0.034927,-0.014969,0.019959,0.039917,0.054886,0.049896,0.029938
0.001879,0.002255,0.000939,-0.001503,0.000564,0.001315,-0.000564,0.000752,0.001503,0.002067,0.001879,0.001127
-0.010361,-0.012433,-0.005180,0.008289,-0.003108,-0.007252,0.003108,-0.004144,-0.008289,-0.011397,-0.010361,-0.006216
-0.081865,-0.098238,-0.040932,0.065492,-0.024559,-0.057305,0.024559,-0.032746,-0.065492,-0.090051,-0.081865,-0.049119
-0.132753,-0.159304,-0.066377,0.106203,-0.039826,-0.092927,0.039826,-0.053101,-0.106203,-0.146029,-0.132753,-0.079652
-0.166010,-0.199212,-0.083005,0.132808,-0.049803,-0.116207,0.049803,-0.066404,-0.132808,-0.182611,-0.166010,-0.099606
-0.235114,-0.282136,-0.117557,0.188091,-0.070534,-0.164579,0.070534,-0.094045,-0.188091,-0.258625,-0.235114,-0.141068
-0.254748,-0.305697,-0.127374,0.203798,-0.076424,-0.178324,0.076424,-0.101899,-0.203798,-0.280223,-0.254748,-0.152849
-0.306973,-0.368367,-0.153486,0.245578,-0.092092,-0.214881,0.092092,-0.122789,-0.245578,-0.337670,-0.306973,-0.184184
-0.279080,-0.334896,-0.139540,0.223264,-0.083724,-0.195356,0.083724,-0.111632,-0.223264,-0.306988,-0.279080,-0.167448
-0.260103,-0.312124,-0.130052,0.208083,-0.078031,-0.182072,0.078031,-0.104041,-0.208083,-0.286114,-0.260103,-0.156062
-0.117951,-0.141541,-0.058975,0.094361,-0.035385,-0.082566,0.035385,-0.047180,-0.094361,-0.129746,-0.117951,-0.070771
-0.146051,-0.175261,-0.073025,0.116840,-0.043815,-0.102235,0.043815,-0.058420,-0.116840,-0.160656,-0.146051,-0.087630
-0.052940,-0.063528,-0.026470,0.042352,-0.015882,-0.037058,0.015882,-0.021176,-0.042352,-0.058234,-0.052940,-0.031764
-0.056255,-0.067506,-0.028128,0.045004,-0.016877,-0.039379,0.016877,-0.022502,-0.045004,-0.061881,-0.056255,-0.033753
-0.002819,-0.003383,-0.001409,0.002255,-0.000846,-0.001973,0.000846,-0.001128,-0.002255,-0.003101,-0.002819,-0.001691
0.017483,0.020979,0.008741,-0.013986,0.005245,0.012238,-0.005245,0.006993,0.013986,0.019231,0.017483,0.010490
-0.050517,-0.060620,-0.025258,0.040413,-0.015155,-0.035362,0.015155,-0.020207,-0.040413,-0.055568,-0.050517,-0.030310
-0.006241,-0.007489,-0.003121,0.004993,-0.001872,-0.004369,0.001872,-0.002496,-0.004993,-0.006865,-0.006241,-0.003745
-0.051974,-0.062369,-0.025987,0.041579,-0.015592,-0.036382,0.015592,-0.020790,-0.041579,-0.057172,-0.051974,-0.031185
0.043281,0.051937,0.021640,-0.034625,0.012984,0.030297,-0.012984,0.017312,0.034625,0.047609,0.043281,0.025969
-0.011707,-0.014049,-0.005854,0.009366,-0.003512,-0.008195,0.003512,-0.004683,-0.009366,-0.012878,-0.011707,-0.007024
-0.045177,-0.054212,-0.022588,0.036141,-0.013553,-0.031624,0.013553,-0.018071,-0.036141,-0.049695,-0.045177,-0.027106
-0.018263,-0.021916,-0.009132,0.014610,-0.005479,-0.012784,0.005479,-0.007305,-0.014610,-0.020089,-0.018263,-0.010958
